ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B0987KNJLQ,B0987KNJLQ,"Arcos Lot de 6 couteaux de table Filo lisse, manche monobloc, acier inoxydable, emballage écologique",814100_fba,112,4,0.06%,0.07%,167,4,0.06%,0.05%,100.00%,100.00%,6,0,5.36%,0.00%,"179,94 €","0,00 €",6,0
B0DQR3T9MM,B0DQR3T9MM,CUPERINOX Support à jambon professionnel | Support à jambon rotatif en acier inoxydable | Planche à découper jambon | Support à jambon,SC_20250,159,8,0.08%,0.13%,249,16,0.09%,0.19%,99.10%,100.00%,6,2,3.77%,25.00%,"311,60 €","91,64 €",6,2
B017HKHR92,B005LR6C7C,"Arcos Couteau Santoku Professionnel Japonais – Lame de 180 mm pour Couper la Viande, le Poisson et les Légumes – Poignée Ergonomique en Polyoxyméthylène, Couleur Noire, Série Riviera",233500,256,2,0.13%,0.03%,360,2,0.13%,0.02%,76.67%,0.00%,5,0,1.95%,0.00%,"189,95 €","0,00 €",5,0
B078JNNC71,B00YU2YTTM,CUPERINOX - Cafetière Italienne Induction 6 Tasses Inox Tous Feux,25032,134,1,0.07%,0.02%,160,1,0.06%,0.01%,98.63%,0.00%,5,0,3.73%,0.00%,"95,60 €","0,00 €",5,0
B0BR8S5D73,B08MW2GWPC,Arcos Jeu de couteaux à viande | Couteau à côtelettes | Couteaux à viande de table | 6 pièces | Lame 110 mm | Acier inoxydable | Manche en nylon | Passe au lave-vaisselle (tranchant scié),816400fba,48,1,0.03%,0.02%,74,1,0.03%,0.01%,100.00%,0.00%,5,0,10.42%,0.00%,"99,95 €","0,00 €",5,0
B09KLZ928M,B098TFPYLY,CUPERINOX Support à jambon professionnel type Grondola + Couteau à jambon Alveolos acier inoxydable (240 mm feuille) + Couvre jambon universel | ensemble de jambon,20228_,142,6,0.07%,0.10%,183,6,0.07%,0.07%,90.42%,80.00%,5,0,3.52%,0.00%,"199,95 €","0,00 €",5,0
B0G473TPF1,B0DT73LYPQ,"CUPERINOX Couteaux Méthode Montessori | Kit Couteau Sécurité de Cuisine pour Enfants | Set de 16 Couteaux d'Apprentissage dès 2 Ans | Tablier, Gant, Moules et Planche à Découper | Kids Collection",27016,189,0,0.10%,0.00%,235,0,0.09%,0.00%,100.00%,0.00%,5,0,2.65%,0.00%,"99,95 €","0,00 €",5,0
B0G3B64W6H,B017DLH9RA,ARCOS Couteau à Huîtres en Acier Inoxydable 60mm - Manche Ergonomique Polypropylène Noir - Précision et Sécurité pour Cuisine Professionnelle - Design Élégant et Léger,277200_pp,138,0,0.07%,0.00%,182,0,0.07%,0.00%,31.74%,0.00%,4,0,2.90%,0.00%,"35,96 €","0,00 €",4,0
B0BSBL1FXN,B08M3B43J6,"Arcos | Ensemble de 3 couteaux à jambon | Couteau à jambon en acier inoxydable Nitrum, affûteur et étui | Set de couteaux à jambon | Couteau à jambon professionnel | Écologique | Fabriqué en Espagne",704300,106,3,0.06%,0.05%,147,4,0.05%,0.05%,100.00%,100.00%,4,1,3.77%,33.33%,"125,96 €","31,99 €",4,1
B0C5X757TS,B0C5X757TS,Arcos Série Lisboa - Ménagère 24 pièces dans boîte cadeau (6 couteaux + 12 cuillères + 6 fourchettes) - Monoblock monobloc en acier inoxydable - Couleur argent,597400,76,3,0.04%,0.05%,133,4,0.05%,0.05%,90.18%,50.00%,4,0,5.26%,0.00%,"351,96 €","0,00 €",4,0
B0CYTKGNPM,B0CW68KM18,ARCOS Éplucheur de cuisine – Lame en acier inoxydable | Poignée ergonomique | Outil polyvalent pour éplucher les fruits et légumes,607300,40,1,0.02%,0.02%,54,1,0.02%,0.01%,86.54%,0.00%,4,0,10.00%,0.00%,"31,96 €","0,00 €",4,0
B0FBRNCHGJ,B0FBRNCHGJ,"CUPERINOX® Ventilateur portable silencieux et rechargeable avec Power Bank 20 000 mAh, + 50 h de batterie – Ventilateur de table USB avec télécommande, lumière LED et 4 vitesses – Idéal pour dormir",A27000,66,4,0.03%,0.07%,99,5,0.04%,0.06%,95.18%,100.00%,11,8,16.67%,200.00%,"620,81 €","450,56 €",4,1
B075JBL7NP,B005LR76KY,ARCOS Ciseaux de Cuisine Acier Inoxydable NITRUM 195 mm,784901_barras_arcos,456,15,0.24%,0.25%,631,19,0.23%,0.22%,7.67%,0.00%,3,0,0.66%,0.00%,"23,97 €","0,00 €",3,0
B07F9GQZCB,B07F9GQZCB,"Arcos Series Latina - Boîte de 12 couteaux à légumes - Lame en acier inoxydable Nitrum 105 mm (4,13"") - Manche en bois marron (12 pièces)",100500,153,3,0.08%,0.05%,218,7,0.08%,0.08%,95.94%,100.00%,3,0,1.96%,0.00%,"113,97 €","0,00 €",3,0
B07G79KCFK,B07G79KCFK,Arcos Couteaux de Table - Boîte 12 pièces Couteau à Steak Couteau de Table - Lame Acier Inoxydable Nitrum 105 mm - Manche Nylon Couleur Brun (12 pcs),803800_,"4,101",133,2.16%,2.21%,"6,074",203,2.25%,2.40%,0.99%,2.47%,9,7,0.22%,5.26%,"351,04 €","265,06 €",3,2
B08QYV8C1P,B08QYV8C1P,"CUPERINOX Couverts à fruits de mer | Pinces à fruits de mer | Pinces à fruits de mer | 6 unités | Couverts de fruits de mer (crabe, homard, huître) | Fourchette à fruits de mer avec deux dents",20023_6Unidades,24,0,0.01%,0.00%,26,0,0.01%,0.00%,100.00%,0.00%,4,0,16.67%,0.00%,"53,90 €","0,00 €",3,0
B078JNNC71,B09LZ2VHYP,CUPERINOX Deluxe - Cafetière Italienne Induction 10 Tasses Inox Tous Feux,25053,245,8,0.13%,0.13%,312,10,0.12%,0.12%,98.82%,100.00%,3,0,1.22%,0.00%,"104,97 €","0,00 €",3,0
B0B464Q8VS,B0B464Q8VS,"CUPERINOX Ciseau de Cuisine Multifonction - Ciseau Pizza, Inox - 21 cm",21981_,21,0,0.01%,0.00%,27,0,0.01%,0.00%,100.00%,0.00%,3,0,14.29%,0.00%,"29,97 €","0,00 €",3,0
B0044R87W8,B0044R87W8,"Arcos Couteau Santoku en Acier Inoxydable Nitrum – Couteau Japonais pour Poisson, Viande et Légumes, Poignée Ergonomique en Polyoxyméthylène POM, Lame de 170 mm – Couleur Noire, Série Maitre",151600,4,0,0.00%,0.00%,4,0,0.00%,0.00%,75.00%,0.00%,2,0,50.00%,0.00%,"32,98 €","0,00 €",2,0
B0044R87YQ,B0044R87YQ,Arcos 150500 Couteau de office Acier Inoxydable Noir,150500_pp,123,3,0.06%,0.05%,171,4,0.06%,0.05%,30.97%,100.00%,5,0,4.07%,0.00%,"49,95 €","0,00 €",2,0
B07TS8MYNY,B0050G71HY,HENDI 212103 Gaufrier électrique 'Liège',H893908,157,11,0.08%,0.18%,216,14,0.08%,0.17%,41.05%,72.73%,2,0,1.27%,0.00%,"625,50 €","0,00 €",2,0
B0C8GKYLNK,B005LR7A1Y,"Arcos Sac pour Couteaux Professionnel - Capacité 4 Pièces - 100% Polyester, 46x27,5 cm - Stockage Sécurisé et Portable (Couteaux Non Inclus) - Noir",690200_,"5,457",85,2.87%,1.41%,"7,964",108,2.94%,1.28%,29.41%,0.00%,2,0,0.04%,0.00%,"33,12 €","0,00 €",2,0
B01DY57HXU,B01DY57HXU,"HENDI Combustible liquide, avec mèche, carburant liquide, brûleurs à mèche chauffantes pour réchauds, plats chauds, chafing dishes à Buffet, lot de 24 boîtes de 6 heures de combustible 200 g",H193938,64,3,0.03%,0.05%,84,3,0.03%,0.04%,93.51%,0.00%,2,0,3.13%,0.00%,"108,50 €","0,00 €",2,0
B071LGMMGV,B071LGMMGV,Arcos Professionnel - Set de 3 Couteaux de Cuisine - Acier Inoxydable NITRUM - Poignée POM Noir,862600,48,1,0.03%,0.02%,67,3,0.02%,0.04%,100.00%,100.00%,2,0,4.17%,0.00%,"95,02 €","0,00 €",2,0
B07G77FNSF,B07G77FNSF,Arcos Knives-Sweet Couteau de table en acier inoxydable Nitrum 105 mm Poignée en polypropylène Jaune18/8,370100_,52,2,0.03%,0.03%,78,2,0.03%,0.02%,100.00%,100.00%,2,0,3.85%,0.00%,"37,98 €","0,00 €",2,0
B0812P3LZT,B0812P3LZT,Arcos Nova - Ensemble 3 Couteaux à beurre - Acier Inoxydable 70 mm - Manche en 3 couleurs,859900,364,4,0.19%,0.07%,498,6,0.18%,0.07%,67.92%,80.00%,3,0,0.82%,0.00%,"30,27 €","0,00 €",2,0
B096Z98SF8,B08G8M6QDS,Lot de 4 couteaux à viande Arcos en acier inoxydable. Emballage écologique.,809500,284,7,0.15%,0.12%,409,9,0.15%,0.11%,95.34%,83.33%,2,0,0.70%,0.00%,"47,98 €","0,00 €",2,0
B08G8QHY23,B08G8QHY23,Arcos Lot de 6 couteaux à steak arcs à manche bois et emballage recyclé,809300,"1,028",43,0.54%,0.72%,"1,486",60,0.55%,0.71%,94.95%,84.00%,2,0,0.19%,0.00%,"53,98 €","0,00 €",2,0
B08QG14NX9,B08JC8DSP6,Arcos Lot de 6 couteaux à steak classiques avec manche plat Monobock Lame de 110 mm Couverts en acier inoxydable Boîte écologique (fil lisse),815800_,138,2,0.07%,0.03%,205,4,0.08%,0.05%,100.00%,100.00%,2,0,1.45%,0.00%,"81,26 €","0,00 €",2,0
B08X1R6S7R,B08MW17PLN,Arcos Lot de 6 couteaux à steak | Lame 110 mm | Monoblock | Couteau en 1 seule pièce | Couteaux à viande couverts en acier inoxydable | Boîte d'emballage écologique (Sierra Laser),815900fba,30,0,0.02%,0.00%,50,0,0.02%,0.00%,97.50%,0.00%,3,0,10.00%,0.00%,"119,97 €","0,00 €",2,0
B08QYQYZHS,B08QYQYZHS,CUPERINOX Lot de 12 fourchettes à crustacés | fourchettes à crustacés | Acier Inoxydable,20023_12pzs,88,3,0.05%,0.05%,106,7,0.04%,0.08%,96.97%,100.00%,2,0,2.27%,0.00%,"37,98 €","0,00 €",2,0
B08ZNM265D,B08ZNM265D,Arcos | couteaux de table couteau table traditionnel | 6 pièces couteau escalopeur | manche nylon | Emballage Eco | Fabriqué en Espagne,704400_fba,28,0,0.01%,0.00%,41,0,0.02%,0.00%,100.00%,0.00%,2,0,7.14%,0.00%,"52,22 €","0,00 €",2,0
B093313MH6,B093313MH6,Arcos Couteau à désosser | couteau à découper | couteau de boucher avec poignée ergonomique | couteau cuisine professionnelle en Acier Inoxydable | couteau (140 mm) | Emballage écologique,256210,29,2,0.02%,0.03%,38,2,0.01%,0.02%,100.00%,100.00%,2,0,6.90%,0.00%,"39,98 €","0,00 €",2,0
B098XWCFXT,B098XWCFXT,Cuperinox Support à Jambon | Support Jambon cru | Support Jambon | Couteau à jambon en acier inoxydable (240 mm) + aiguiseur (chaire) - Couvre jambon et pince | Porte Jambon,20229_,38,2,0.02%,0.03%,50,2,0.02%,0.02%,88.37%,100.00%,2,0,5.26%,0.00%,"119,98 €","0,00 €",2,0
B09HQZNLMG,B09HQTPV26,"Arcos Couteau de Cuisine Forgé en Acier Inoxydable avec Lame de 160 mm – Manche en Polyoxyméthylène Injecté POM, Couteau de Cuisine Professionnel – Couleur Noire, Série Clara",210400,100,1,0.05%,0.02%,120,1,0.04%,0.01%,76.32%,100.00%,2,0,2.00%,0.00%,"51,98 €","0,00 €",2,0
B09LR41V1Z,B09L4YNBZZ,Arcos Couteau à Jambon Professionnel Alvéolé | Comprend Une Pince à Jambon | Couteau à Jambon avec Alvéolé Couteaux Professionnel| Acier Inoxidable Nitrum 240 mm,856500FBM,227,12,0.12%,0.20%,262,13,0.10%,0.15%,96.30%,83.33%,2,0,0.88%,0.00%,"49,98 €","0,00 €",2,0
B078JNNC71,B09LYXZKTZ,CUPERINOX Deluxe - Cafetière Italienne Induction 4 Tasses Inox Tous Feux,25051,150,1,0.08%,0.02%,188,1,0.07%,0.01%,98.82%,0.00%,2,0,1.33%,0.00%,"51,98 €","0,00 €",2,0
B078JNNC71,B09LYZ5G5S,CUPERINOX Deluxe - Cafetière Italienne Induction 6 Tasses Inox Tous Feux,25052,104,1,0.05%,0.02%,121,1,0.04%,0.01%,100.00%,100.00%,2,0,1.92%,0.00%,"59,98 €","0,00 €",2,0
B09S5TVR4R,B09S5TVR4R,"HENDI Sciure de bois de fumage, copeaux de bois fines, pour le fumage à froid, aromatique, coffret de 9 arômes, amande/hêtre/olive/agrumes/chêne/pêche/vin rouge/whisky/cognac, fumoirs, 1,4kg (9x150g)",H199794,23,0,0.01%,0.00%,31,0,0.01%,0.00%,90.00%,0.00%,2,0,8.70%,0.00%,"121,00 €","0,00 €",2,0
B0D2WWWPQW,B0CQTJ6T66,"CUPERINOX Lot de 12 couteaux à steak avec lame dentelée, manche en polypropylène, acier inoxydable, 11 cm, lavable au lave-vaisselle",99901_12pzs,"12,522",433,6.60%,7.21%,"17,345",602,6.41%,7.12%,97.53%,97.02%,10,0,0.08%,0.00%,"119,90 €","0,00 €",2,0
B0F95HH915,B0F95HH915,CUPERINOX Beauty Care Lot de 2 coupe-ongles professionnels en acier inoxydable résistant pour ongles épais et durs pour usage domestique et professionnel,A10001,16,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,2,0,12.50%,0.00%,"14,98 €","0,00 €",2,0
B0F9KW1V3K,B0F9KW1V3K,"Couteaux de table, couteau à steak, couteau à beurre, set 12 pièces, acier inoxydable, lame avec tranchant et scie, couteau à tartiner, passe au lave-vaisselle, manche ergonomique",20043_12,120,2,0.06%,0.03%,158,2,0.06%,0.02%,99.29%,100.00%,4,0,3.33%,0.00%,"47,96 €","0,00 €",2,0
B0G6L13H45,B0G6L13H45,CUPERINOX Huiliers pour huile usagée | Graisse en acier inoxydable 1 litre avec filtre métallique | Récipient pour huile usagée de cuisine et graisse | Graisse de cuisine métallique 1 l 2 unités,22121,10,1,0.01%,0.02%,19,1,0.01%,0.01%,100.00%,100.00%,2,0,20.00%,0.00%,"27,98 €","0,00 €",2,0
B0F54BK4GY,B0044R87QE,"Arcos Couteau de Chef avec Lame de 200 mm – Idéal pour Couper la Viande, le Poisson, la Volaille, les Fruits et les Légumes – Poignée en Polyoxyméthylène, Couleur Noire, Série Universelle",280604,140,4,0.07%,0.07%,185,7,0.07%,0.08%,28.95%,0.00%,1,0,0.71%,0.00%,"22,99 €","0,00 €",1,0
B0F54BK4GY,B007TS67AI,Arcos Couteau à Légumes en Acier Inoxydable - Couteau Professionnel pour Éplucher Fruits et Légumes. Manche Ergonomique en Polyoxyméthylène. Lame 100 mm. Série Universelle. Couleur Noire,281104_pp,245,8,0.13%,0.13%,307,18,0.11%,0.21%,9.39%,0.00%,1,0,0.41%,0.00%,"13,97 €","0,00 €",1,0
B00GZR3LR6,B00GZR3LR6,HENDI 205815 Friteuse Blue Line,H205815,87,6,0.05%,0.10%,119,7,0.04%,0.08%,17.92%,0.00%,1,0,1.15%,0.00%,"154,75 €","0,00 €",1,0
B00I9XTLSC,B00I9XTLSC,ARCOS Aiguiseur Professionnel avec Poignée Ergonomique pour Couteaux. Rouleaux en Céramique et Carbone. Rouge/Noir,610600_2,"3,813",74,2.01%,1.23%,"5,151",98,1.90%,1.16%,27.39%,2.99%,1,0,0.03%,0.00%,"13,68 €","0,00 €",1,0
B0752NT3TH,B01L7HPNWE,Ciseaux de Cuisine Professionnels en Acier Inoxydable. Manche en Polypropylène. Lame 215 mm. Série Prochef. Couleur Bleu et Noir. Pour Tous Types d'Aliments,185623,50,1,0.03%,0.02%,72,1,0.03%,0.01%,13.24%,0.00%,1,0,2.00%,0.00%,"10,12 €","0,00 €",1,0
B086XRMJH3,B07BZ95N39,"HENDI Pâte combustible pour chafing dish, 24 x 200 g",H194300,"7,435",352,3.92%,5.86%,"11,498",544,4.25%,6.43%,0.08%,0.00%,1,0,0.01%,0.00%,"43,50 €","0,00 €",1,0
B07D2SRFHJ,B07D2SRFHJ,HENDI 707814 Adaptateur de refroidissement EPP GN 1/1,H707814,22,2,0.01%,0.03%,33,3,0.01%,0.04%,41.94%,100.00%,1,0,4.55%,0.00%,"35,50 €","0,00 €",1,0
B07TS8TTPZ,B07D2TFS1B,HENDI Machine à pâtes électrique,H224847,"1,888",63,0.99%,1.05%,"3,026",117,1.12%,1.38%,6.73%,6.94%,1,1,0.05%,1.59%,"220,00 €","220,00 €",1,1
B07D2VL8DF,B07D2VL8DF,"HENDI Plateau isotherme, 5 pièces, 2 blocs de refroidissement, boîtier en polystrol, plateau de service en acier inoxydable, couvercle en polystrol, rectangulaire, 430 x 290 x 150 mm, polystyrène",H424155,523,40,0.28%,0.67%,705,63,0.26%,0.74%,1.88%,7.55%,1,1,0.19%,2.50%,"47,95 €","47,95 €",1,1
B07N8VHFLF,B07N8VHFLF,Arcos Série Burdeos – Coffret cadeau – Lot de 24 couverts (6 couteaux + 12 cuillères + 6 fourchettes) – Monobloc en acier inoxydable couleur argent,592400_,44,1,0.02%,0.02%,61,3,0.02%,0.04%,100.00%,100.00%,1,0,2.27%,0.00%,"77,14 €","0,00 €",1,0
B0B11P7HGG,B0857QR25T,"HENDI Distributeur de boissons chaudes 16L, bouilloire à vin chaud avec paroi simple, pour thé, vin chaud, eau, jusqu'à 100°C, 230V, 50/60Hz, 1650W, 357x380x(H)502mm, noir mat, Inox, PP",H211465,58,7,0.03%,0.12%,70,12,0.03%,0.14%,14.08%,0.00%,1,1,1.72%,14.29%,"122,08 €","122,08 €",1,1
B08V9Y36SF,B0862V157J,"HENDI Bac Gastronorme, GN 2/1, résistance thermique -40 °C à 300 °C, utilisable dans des fours à convection, des réfrigérateurs, des bain-maries, des chafing dishes, 5.5L, 650x530x(H)20mm, inox 18/10",H801154,27,3,0.01%,0.05%,32,4,0.01%,0.05%,4.35%,0.00%,1,1,3.70%,33.33%,"58,29 €","58,29 €",1,1
B093CRXHPY,B08BX3WTPP,Arcos Serie Maitres - Ensemble de couteaux de cuisine (Blanc),152624,45,1,0.02%,0.02%,58,1,0.02%,0.01%,86.79%,100.00%,1,0,2.22%,0.00%,"35,72 €","0,00 €",1,0
B0924MCWXF,B08G4D9718,Arcos couteau cuisine | eplucheur légumes | couteaux de cuisine | couteau à légumes | couteau fruit | set couteau cuisine | couteaux d’office,816700_pp,"1,162",21,0.61%,0.35%,"1,734",28,0.64%,0.33%,92.14%,95.83%,1,0,0.09%,0.00%,"9,99 €","0,00 €",1,0
B08JCVQ4QL,B08JCVQ4QL,"Arcos Serie Nice - Ensemble de couteaux de cuisine, 6 pièces, couteaux à légumes 110 mm, + couteau de table, récipient 100% écologique, acier inoxydable NITRUM",809400_,37,0,0.02%,0.00%,48,0,0.02%,0.00%,95.56%,0.00%,1,0,2.70%,0.00%,"22,14 €","0,00 €",1,0
B08JZF56TG,B08JZF56TG,"HENDI Poubelle Étroite, 60 L, 455X315X(H) 580 mm, Gris, Polypropylène",H691137,395,57,0.21%,0.95%,552,78,0.20%,0.92%,0.40%,2.70%,1,1,0.25%,1.75%,"48,25 €","48,25 €",1,1
B09LR41V1Z,B095C22QFS,Arcos Couteau à Jambon Professionnel Alvéolé | Couteaux Cuisine Professionnels | Acier Inoxydable Nitrum 240 mm,151811FBM,"1,020",40,0.54%,0.67%,"1,502",61,0.56%,0.72%,93.35%,78.00%,1,0,0.10%,0.00%,"19,99 €","0,00 €",1,0
B09KLZ928M,B098TFPYLY,CUPERINOX Support à jambon professionnel type Grondola + Couteau à jambon Alveolos acier inoxydable (240 mm feuille) + Couvre jambon universel | ensemble de jambon,20228FBM,142,6,0.07%,0.10%,183,6,0.07%,0.07%,90.42%,80.00%,1,0,0.70%,0.00%,"39,99 €","0,00 €",1,0
B098XWCFXT,B098XWCFXT,Cuperinox Support à Jambon | Support Jambon cru | Support Jambon | Couteau à jambon en acier inoxydable (240 mm) + aiguiseur (chaire) - Couvre jambon et pince | Porte Jambon,20229FBM,38,2,0.02%,0.03%,50,2,0.02%,0.02%,88.37%,100.00%,1,0,2.63%,0.00%,"59,99 €","0,00 €",1,0
B0CL9ZVTLR,B09G9WBKPG,ARCOS Set de Couteaux à Steak Acier Inoxydable 110 mm,705500,"7,553",238,3.98%,3.96%,"10,558",324,3.90%,3.83%,20.04%,15.04%,1,0,0.01%,0.00%,"13,25 €","0,00 €",1,0
B093CRXHPY,B09HBWSBN1,Arcos Serie Maitres - Ensemble de couteaux de cuisine (Noir + couteau à jambon),854100,43,1,0.02%,0.02%,64,3,0.02%,0.04%,100.00%,100.00%,1,0,2.33%,0.00%,"49,99 €","0,00 €",1,0
B09HRWYKDL,B09HRWYKDL,Arcos - Ensemble de couteaux - Couteau japonais Arcos - Couteau professionnel - 4 pièces - Couteau à légumes 100 mm + couteau de cuisine 150 mm + couteau Santoku avec alvéoles 170 mm + éplucheur,853100,55,2,0.03%,0.03%,87,5,0.03%,0.06%,97.33%,100.00%,1,0,1.82%,0.00%,"39,95 €","0,00 €",1,0
B09JCLGP5D,B09JCLGP5D,"HENDI Chariot de débarrassage de Plateaux Double Mobile, 12 x GN 1/1, Charge maximale 150 kg, 810x610x(H) 960mm, Acier Inoxydable",H810569,56,10,0.03%,0.17%,115,17,0.04%,0.20%,12.36%,36.36%,1,1,1.79%,10.00%,"207,92 €","207,92 €",1,1
B0CM9RRWWX,B0CM9RRWWX,"HENDI Mousseur à Lait Électrique, Barista, Multifonctionnel, Pour Mousser 300 ml, Pour Chauffer 600 ml, Convient aux Laits Végétaliens, 500W, Acier Inoxydable",H209097,15,2,0.01%,0.03%,17,2,0.01%,0.02%,82.35%,100.00%,1,1,6.67%,50.00%,"97,50 €","97,50 €",1,1
B0CYTKGNPM,B0CW66H3TR,ARCOS Éplucheur de tomates - Lame dentelée en acier inoxydable | Poignée ergonomique | Idéal pour les tomates,607420_,30,0,0.02%,0.00%,41,0,0.02%,0.00%,100.00%,0.00%,1,0,3.33%,0.00%,"8,05 €","0,00 €",1,0
B0D73CM824,B0D73CM824,"Arcos Couteau de table | Couteau à steak | Couteau à viande | Couteau de table | Pack 12 Unités | Lame en acier inoxydable de 115 mm, manche en polypropylène noir",740000_fbm,"2,826",60,1.49%,1.00%,"4,055",89,1.50%,1.05%,91.70%,90.63%,2,0,0.07%,0.00%,"61,98 €","0,00 €",1,0
B0DKTR2GLQ,B0DJBXPR33,Arcos Série Samoa Iconic Poêle antiadhésive en céramique 28 cm en aluminium forgé Convient à toutes les cuisines Manche en acier inoxydable Passe au lave-vaisselle Noir Sans PFOA/PTFE/PFOS,716522,23,1,0.01%,0.02%,28,1,0.01%,0.01%,88.89%,100.00%,1,0,4.35%,0.00%,"52,95 €","0,00 €",1,0
B0DKTR2GLQ,B0DJBZ5475,Arcos Série Samoa Iconic Poêle antiadhésive en céramique de 20 cm en aluminium forgé Convient à toutes les cuisines Manche en acier inoxydable Passe au lave-vaisselle Noir Sans PFOA/PTFE/PFOS,716122,30,0,0.02%,0.00%,42,0,0.02%,0.00%,81.08%,0.00%,1,0,3.33%,0.00%,"34,95 €","0,00 €",1,0
B0DKTR2GLQ,B0DJBZRDXV,Arcos Série Samoa Iconic Poêle antiadhésive en céramique 24 cm en aluminium forgé Convient à toutes les cuisines Manche en acier inoxydable Passe au lave-vaisselle Noir Sans PFOA/PTFE/PFOS),716322,21,0,0.01%,0.00%,30,0,0.01%,0.00%,80.00%,0.00%,1,0,4.76%,0.00%,"41,95 €","0,00 €",1,0
B0DKTR2GLQ,B0DJC1RQ9T,"Arcos Série Samoa Iconic Casserole antiadhésive en céramique 20 cm et 2,6 L | Aluminium forgé | Convient à toutes les cuisines | Manche en acier inoxydable | Couleur noire | Sans PFOA/PTFE/PFOS)",716922,14,0,0.01%,0.00%,17,0,0.01%,0.00%,82.35%,0.00%,1,0,7.14%,0.00%,"54,50 €","0,00 €",1,0
B0DNNL6D3J,B0DNNL6D3J,"Cuperinox Affûteur de couteaux professionnel | Knife Sharpener | Aiguiseur 3 étapes | Tous types de couteaux en acier et en céramique, même couteau à jambon | Base antidérapante",20775_,17,0,0.01%,0.00%,21,0,0.01%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,"13,85 €","0,00 €",1,0
B0G473TPF1,B0DT73LYPQ,"CUPERINOX Couteaux Méthode Montessori | Kit Couteau Sécurité de Cuisine pour Enfants | Set de 16 Couteaux d'Apprentissage dès 2 Ans | Tablier, Gant, Moules et Planche à Découper | Kids Collection",27016_,189,0,0.10%,0.00%,235,0,0.09%,0.00%,100.00%,0.00%,1,0,0.53%,0.00%,"19,99 €","0,00 €",1,0
B0G473TPF1,B0DT75PQN7,"CUPERINOX Kit Méthode Montessori|Set Complet de 17 Ustensiles avec Couteaux pour Enfants dès 3 Ans|Inclus des Ciseaux, des Moules, un Fouet, une Planche et des Ustensiles Sécurisés",27017,679,11,0.36%,0.18%,911,13,0.34%,0.15%,100.00%,100.00%,1,0,0.15%,0.00%,"19,99 €","0,00 €",1,0
B0DVG51R3F,B0DVG51R3F,"HENDI Bain-Marie Électrique, 3x GN 1/3 avec Couvercles",H238967,20,4,0.01%,0.07%,24,4,0.01%,0.05%,18.18%,50.00%,1,1,5.00%,25.00%,"168,00 €","168,00 €",1,1
B0F2Q1K35T,B0F2Q1K35T,CUPERINOX Support à jambon sans couteau Familia 2 (balancin),20290,98,4,0.05%,0.07%,129,4,0.05%,0.05%,100.00%,100.00%,1,0,1.02%,0.00%,"84,99 €","0,00 €",1,0
B0F9GJRSSJ,B0F9GJRSSJ,"Couteaux de table, couteau à steak, couteau à beurre, set 6 pièces, acier inoxydable, lame avec tranchant et scie, couteau à tartiner, passe au lave-vaisselle, manche ergonomique",20043-6,20,0,0.01%,0.00%,28,0,0.01%,0.00%,84.62%,0.00%,1,0,5.00%,0.00%,"10,15 €","0,00 €",1,0
B0F9KXQKLG,B0F9KXQKLG,"CUPERINOX Couteaux de table, couteau à steak, couteau à beurre, set 24 pièces, acier inoxydable, lame avec tranchant et scie, couteau à tartiner, passe au lave-vaisselle, manche ergonomique",20043_24,55,0,0.03%,0.00%,63,0,0.02%,0.00%,98.31%,0.00%,1,0,1.82%,0.00%,"19,99 €","0,00 €",1,0
B0F9KXQKLG,B0F9KXQKLG,"CUPERINOX Couteaux de table, couteau à steak, couteau à beurre, set 24 pièces, acier inoxydable, lame avec tranchant et scie, couteau à tartiner, passe au lave-vaisselle, manche ergonomique",20043-12,55,0,0.03%,0.00%,63,0,0.02%,0.00%,98.31%,0.00%,1,0,1.82%,0.00%,"19,99 €","0,00 €",1,0
B0F9L19CF8,B0F9L19CF8,Set de coupe-ongles professionnel,A10002,14,1,0.01%,0.02%,16,1,0.01%,0.01%,100.00%,100.00%,1,0,7.14%,0.00%,"7,32 €","0,00 €",1,0
B0FB98PM7Z,B0FB98PM7Z,CUPERINOX® Beauty Care Lot de 3 coupe-ongles de précision en acier inoxydable professionnel pour manucure et pédicure Homme et femme,A10004,14,0,0.01%,0.00%,19,0,0.01%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,"13,09 €","0,00 €",1,0
B0FBRLQK47,B0FBRLQK47,"CUPERINOX Ventilateur portable, camping, extérieur, plage, piscine, festival | 5 charges mobiles | + 48 h de batterie | 20 000 mAh | Powerbank, lumière LED, télécommande et minuteur",A270001,63,2,0.03%,0.03%,86,3,0.03%,0.04%,96.05%,100.00%,1,0,1.59%,0.00%,"79,99 €","0,00 €",1,0
